FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1291,TPA,"Tampa, FL",HOU,"Houston, TX",1935,,,,,,,2055,,,CANCELLED,A,NOT DIVERTED,140.0,,,781.0,,,,,,2022
2022-10-25,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5309,CVG,"Cincinnati, OH",DCA,"Washington, DC",1840,,,,,,,2011,,,CANCELLED,B,NOT DIVERTED,91.0,,,411.0,,,,,,2022
2022-01-05,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1989,IAH,"Houston, TX",ORD,"Chicago, IL",1641,,,,,,,1922,,,CANCELLED,A,NOT DIVERTED,161.0,,,925.0,,,,,,2022
2022-01-23,Horizon Air,Horizon Air: QX,QX,19687,2086,SEA,"Seattle, WA",ALW,"Walla Walla, WA",2140,,,,,,,2240,,,CANCELLED,B,NOT DIVERTED,60.0,,,213.0,,,,,,2022
2022-12-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2584,MSP,"Minneapolis, MN",LAX,"Los Angeles, CA",1850,,,,,,,2055,,,CANCELLED,B,NOT DIVERTED,245.0,,,1535.0,,,,,,2022
2022-02-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2419,MDW,"Chicago, IL",MSY,"New Orleans, LA",920,,,,,,,1155,,,CANCELLED,B,NOT DIVERTED,155.0,,,825.0,,,,,,2022
2022-01-29,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2379,PHL,"Philadelphia, PA",TPA,"Tampa, FL",719,,,,,,,1019,,,CANCELLED,B,NOT DIVERTED,180.0,,,920.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,664,LAS,"Las Vegas, NV",LGB,"Long Beach, CA",1225,,,,,,,1335,,,CANCELLED,A,NOT DIVERTED,70.0,,,231.0,,,,,,2022
2022-12-23,Horizon Air,Horizon Air: QX,QX,19687,2372,SEA,"Seattle, WA",GEG,"Spokane, WA",910,,,,,,,1017,,,CANCELLED,B,NOT DIVERTED,67.0,,,224.0,,,,,,2022
2022-06-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1106,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",820,,,,,,,1005,,,CANCELLED,A,NOT DIVERTED,105.0,,,545.0,,,,,,2022
2022-01-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4352,MDW,"Chicago, IL",DTW,"Detroit, MI",1315,,,,,,,1520,,,CANCELLED,B,NOT DIVERTED,65.0,,,228.0,,,,,,2022
2022-08-11,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,25,PDX,"Portland, OR",HNL,"Honolulu, HI",905,,,,,,,1150,,,CANCELLED,A,NOT DIVERTED,345.0,,,2603.0,,,,,,2022
2022-02-02,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4777,DTW,"Detroit, MI",AZO,"Kalamazoo, MI",2255,,,,,,,2357,,,CANCELLED,B,NOT DIVERTED,62.0,,,113.0,,,,,,2022
2022-12-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2019,SEA,"Seattle, WA",MDW,"Chicago, IL",750,,,,,,,1355,,,CANCELLED,B,NOT DIVERTED,245.0,,,1733.0,,,,,,2022
2022-12-23,Allegiant Air,Allegiant Air: G4,G4,20368,3891,SAN,"San Diego, CA",PVU,"Provo, UT",2025,,,,,,,2310,,,CANCELLED,B,NOT DIVERTED,105.0,,,599.0,,,,,,2022
2022-10-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2894,CLT,"Charlotte, NC",BNA,"Nashville, TN",1010,,,,,,,1035,,,CANCELLED,B,NOT DIVERTED,85.0,,,328.0,,,,,,2022
2022-01-01,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5295,DTW,"Detroit, MI",MSN,"Madison, WI",2120,,,,,,,2145,,,CANCELLED,B,NOT DIVERTED,85.0,,,311.0,,,,,,2022
2022-08-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2433,DFW,"Dallas/Fort Worth, TX",PDX,"Portland, OR",1702,,,,,,,1855,,,CANCELLED,B,NOT DIVERTED,233.0,,,1616.0,,,,,,2022
2022-04-07,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5760,FSD,"Sioux Falls, SD",DFW,"Dallas/Fort Worth, TX",1635,,,,,,,1852,,,CANCELLED,B,NOT DIVERTED,137.0,,,737.0,,,,,,2022
2022-05-27,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,922,SEA,"Seattle, WA",BWI,"Baltimore, MD",807,,,,,,,1620,,,CANCELLED,A,NOT DIVERTED,313.0,,,2335.0,,,,,,2022
2022-04-03,JetBlue Airways,JetBlue Airways: B6,B6,20409,271,LGA,"New York, NY",FLL,"Fort Lauderdale, FL",1308,,,,,,,1625,,,CANCELLED,A,NOT DIVERTED,197.0,,,1076.0,,,,,,2022
2022-04-18,Horizon Air,Horizon Air: QX,QX,19687,2146,PAE,"Everett, WA",GEG,"Spokane, WA",700,,,,,,,755,,,CANCELLED,A,NOT DIVERTED,55.0,,,222.0,,,,,,2022
2022-12-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2099,FSD,"Sioux Falls, SD",ORD,"Chicago, IL",730,,,,,,,928,,,CANCELLED,B,NOT DIVERTED,118.0,,,462.0,,,,,,2022
2022-12-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3162,DAL,"Dallas, TX",MCO,"Orlando, FL",2015,,,,,,,2340,,,CANCELLED,A,NOT DIVERTED,145.0,,,973.0,,,,,,2022
2022-03-12,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5319,OMA,"Omaha, NE",CLT,"Charlotte, NC",603,,,,,,,946,,,CANCELLED,B,NOT DIVERTED,163.0,,,913.0,,,,,,2022
2022-07-21,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,305,AUS,"Austin, TX",ORD,"Chicago, IL",607,,,,,,,855,,,CANCELLED,A,NOT DIVERTED,168.0,,,977.0,,,,,,2022
2022-05-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2575,PWM,"Portland, ME",ATL,"Atlanta, GA",1406,,,,,,,1702,,,CANCELLED,A,NOT DIVERTED,176.0,,,1027.0,,,,,,2022
2022-01-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,676,OAK,"Oakland, CA",LAX,"Los Angeles, CA",1035,,,,,,,1200,,,CANCELLED,A,NOT DIVERTED,85.0,,,337.0,,,,,,2022
2022-06-15,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2409,DFW,"Dallas/Fort Worth, TX",JFK,"New York, NY",1245,,,,,,,1741,,,CANCELLED,A,NOT DIVERTED,236.0,,,1391.0,,,,,,2022
2022-01-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5622,TPA,"Tampa, FL",BUF,"Buffalo, NY",1245,,,,,,,1525,,,CANCELLED,A,NOT DIVERTED,160.0,,,1053.0,,,,,,2022
2022-04-25,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1567,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",805,,,,,,,940,,,CANCELLED,B,NOT DIVERTED,155.0,,,731.0,,,,,,2022
2022-03-17,Horizon Air,Horizon Air: QX,QX,19687,2105,ANC,"Anchorage, AK",FAI,"Fairbanks, AK",1615,,,,,,,1720,,,CANCELLED,A,NOT DIVERTED,65.0,,,261.0,,,,,,2022
2022-08-23,Republic Airline,Republic Airline: YX,YX,20452,3639,EWR,"Newark, NJ",SDF,"Louisville, KY",2017,,,,,,,2244,,,CANCELLED,B,NOT DIVERTED,147.0,,,642.0,,,,,,2022
2022-07-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2742,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",1815,,,,,,,1935,,,CANCELLED,B,NOT DIVERTED,80.0,,,397.0,,,,,,2022
2022-01-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3677,BOS,"Boston, MA",DEN,"Denver, CO",640,,,,,,,945,,,CANCELLED,B,NOT DIVERTED,305.0,,,1754.0,,,,,,2022
2022-02-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3157,ORD,"Chicago, IL",GRB,"Green Bay, WI",1253,,,,,,,1402,,,CANCELLED,B,NOT DIVERTED,69.0,,,174.0,,,,,,2022
2022-11-09,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,336,MCO,"Orlando, FL",DTW,"Detroit, MI",1950,,,,,,,2233,,,CANCELLED,B,NOT DIVERTED,163.0,,,957.0,,,,,,2022
2022-08-12,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2444,MIA,"Miami, FL",AUS,"Austin, TX",2139,,,,,,,2344,,,CANCELLED,A,NOT DIVERTED,185.0,,,1103.0,,,,,,2022
2022-12-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3155,SRQ,"Sarasota/Bradenton, FL",BWI,"Baltimore, MD",1735,,,,,,,1955,,,CANCELLED,A,NOT DIVERTED,140.0,,,880.0,,,,,,2022
2022-05-27,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4764,JFK,"New York, NY",MSP,"Minneapolis, MN",1459,,,,,,,1703,,,CANCELLED,B,NOT DIVERTED,184.0,,,1029.0,,,,,,2022
2022-04-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1864,BNA,"Nashville, TN",DAL,"Dallas, TX",1715,,,,,,,1915,,,CANCELLED,B,NOT DIVERTED,120.0,,,623.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,296,AUS,"Austin, TX",LAX,"Los Angeles, CA",2200,,,,,,,2320,,,CANCELLED,A,NOT DIVERTED,200.0,,,1242.0,,,,,,2022
2022-01-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1333,FLL,"Fort Lauderdale, FL",PHL,"Philadelphia, PA",1152,,,,,,,1435,,,CANCELLED,B,NOT DIVERTED,163.0,,,992.0,,,,,,2022
2022-03-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1060,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",1648,,,,,,,1751,,,CANCELLED,B,NOT DIVERTED,63.0,,,190.0,,,,,,2022
2022-01-01,Allegiant Air,Allegiant Air: G4,G4,20368,326,PGD,"Punta Gorda, FL",ABE,"Allentown/Bethlehem/Easton, PA",1504,,,,,,,1737,,,CANCELLED,A,NOT DIVERTED,153.0,,,1018.0,,,,,,2022
2022-12-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1741,PHX,"Phoenix, AZ",ONT,"Ontario, CA",1700,,,,,,,1710,,,CANCELLED,A,NOT DIVERTED,70.0,,,325.0,,,,,,2022
2022-04-19,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,992,SEA,"Seattle, WA",CMH,"Columbus, OH",915,,,,,,,1646,,,CANCELLED,A,NOT DIVERTED,271.0,,,2016.0,,,,,,2022
2022-06-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5266,TUL,"Tulsa, OK",PHX,"Phoenix, AZ",730,,,,,,,805,,,CANCELLED,A,NOT DIVERTED,155.0,,,935.0,,,,,,2022
2022-06-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4969,DFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX",1834,,,,,,,1948,,,CANCELLED,B,NOT DIVERTED,74.0,,,282.0,,,,,,2022
2022-04-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3703,SJU,"San Juan, PR",MCO,"Orlando, FL",1645,,,,,,,2000,,,CANCELLED,C,NOT DIVERTED,195.0,,,1189.0,,,,,,2022
2022-08-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1360,DFW,"Dallas/Fort Worth, TX",DCA,"Washington, DC",1228,,,,,,,1629,,,CANCELLED,A,NOT DIVERTED,181.0,,,1192.0,,,,,,2022
2022-07-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1463,BWI,"Baltimore, MD",BNA,"Nashville, TN",2035,,,,,,,2130,,,CANCELLED,B,NOT DIVERTED,115.0,,,587.0,,,,,,2022
2022-06-16,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1598,IAH,"Houston, TX",EWR,"Newark, NJ",1020,,,,,,,1502,,,CANCELLED,C,NOT DIVERTED,222.0,,,1400.0,,,,,,2022
2022-02-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,376,DEN,"Denver, CO",SLC,"Salt Lake City, UT",2140,,,,,,,2320,,,CANCELLED,B,NOT DIVERTED,100.0,,,391.0,,,,,,2022
2022-09-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,468,BWI,"Baltimore, MD",TPA,"Tampa, FL",1950,,,,,,,2215,,,CANCELLED,B,NOT DIVERTED,145.0,,,842.0,,,,,,2022
2022-12-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2058,MSP,"Minneapolis, MN",BWI,"Baltimore, MD",2015,,,,,,,2347,,,CANCELLED,B,NOT DIVERTED,152.0,,,936.0,,,,,,2022
2022-01-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2568,ATL,"Atlanta, GA",BWI,"Baltimore, MD",1030,,,,,,,1219,,,CANCELLED,B,NOT DIVERTED,109.0,,,577.0,,,,,,2022
2022-06-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2019,SMF,"Sacramento, CA",DEN,"Denver, CO",1614,,,,,,,1935,,,CANCELLED,A,NOT DIVERTED,141.0,,,909.0,,,,,,2022
2022-05-02,Republic Airline,Republic Airline: YX,YX,20452,3533,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",843,,,,,,,1029,,,CANCELLED,A,NOT DIVERTED,106.0,,,416.0,,,,,,2022
2022-07-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2115,LGA,"New York, NY",DCA,"Washington, DC",1200,,,,,,,1317,,,CANCELLED,A,NOT DIVERTED,77.0,,,214.0,,,,,,2022
2022-01-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1446,OAK,"Oakland, CA",HOU,"Houston, TX",1835,,,,,,,15,,,CANCELLED,A,NOT DIVERTED,220.0,,,1642.0,,,,,,2022
2022-01-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,370,DEN,"Denver, CO",TPA,"Tampa, FL",750,,,,,,,1317,,,CANCELLED,B,NOT DIVERTED,207.0,,,1506.0,,,,,,2022
2022-02-03,Allegiant Air,Allegiant Air: G4,G4,20368,584,PIE,"St. Petersburg, FL",BNA,"Nashville, TN",2154,,,,,,,2246,,,CANCELLED,B,NOT DIVERTED,112.0,,,612.0,,,,,,2022
2022-08-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,495,MIA,"Miami, FL",DCA,"Washington, DC",1854,,,,,,,2129,,,CANCELLED,B,NOT DIVERTED,155.0,,,919.0,,,,,,2022
2022-06-30,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1548,IAH,"Houston, TX",DEN,"Denver, CO",930,,,,,,,1102,,,CANCELLED,A,NOT DIVERTED,152.0,,,862.0,,,,,,2022
2022-01-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,885,TPA,"Tampa, FL",BWI,"Baltimore, MD",1405,,,,,,,1620,,,CANCELLED,B,NOT DIVERTED,135.0,,,842.0,,,,,,2022
2022-03-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5313,ACV,"Arcata/Eureka, CA",SFO,"San Francisco, CA",608,,,,,,,728,,,CANCELLED,B,NOT DIVERTED,80.0,,,250.0,,,,,,2022
2022-04-16,JetBlue Airways,JetBlue Airways: B6,B6,20409,329,JFK,"New York, NY",RSW,"Fort Myers, FL",629,,,,,,,933,,,CANCELLED,B,NOT DIVERTED,184.0,,,1074.0,,,,,,2022
2022-01-03,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4916,LGA,"New York, NY",CAE,"Columbia, SC",1920,,,,,,,2131,,,CANCELLED,B,NOT DIVERTED,131.0,,,617.0,,,,,,2022
2022-07-12,Republic Airline,Republic Airline: YX,YX,20452,4700,DCA,"Washington, DC",CVG,"Cincinnati, OH",2216,,,,,,,2352,,,CANCELLED,B,NOT DIVERTED,96.0,,,411.0,,,,,,2022
2022-05-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2782,ATL,"Atlanta, GA",MSY,"New Orleans, LA",951,,,,,,,1020,,,CANCELLED,A,NOT DIVERTED,89.0,,,425.0,,,,,,2022
2022-07-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1814,MCO,"Orlando, FL",DEN,"Denver, CO",1008,,,,,,,1200,,,CANCELLED,A,NOT DIVERTED,232.0,,,1546.0,,,,,,2022
2022-01-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1850,STT,"Charlotte Amalie, VI",ATL,"Atlanta, GA",1441,,,,,,,1747,,,CANCELLED,B,NOT DIVERTED,246.0,,,1599.0,,,,,,2022
2022-12-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1638,HNL,"Honolulu, HI",KOA,"Kona, HI",635,,,,,,,725,,,CANCELLED,A,NOT DIVERTED,50.0,,,163.0,,,,,,2022
2022-02-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3108,DFW,"Dallas/Fort Worth, TX",JAN,"Jackson/Vicksburg, MS",2041,,,,,,,2208,,,CANCELLED,B,NOT DIVERTED,87.0,,,408.0,,,,,,2022
2022-02-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1070,AUS,"Austin, TX",CLT,"Charlotte, NC",1116,,,,,,,1451,,,CANCELLED,A,NOT DIVERTED,155.0,,,1032.0,,,,,,2022
2022-01-01,Allegiant Air,Allegiant Air: G4,G4,20368,1182,AZA,"Phoenix, AZ",PVU,"Provo, UT",1925,,,,,,,2054,,,CANCELLED,A,NOT DIVERTED,89.0,,,477.0,,,,,,2022
2022-01-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1453,PHL,"Philadelphia, PA",MIA,"Miami, FL",600,,,,,,,901,,,CANCELLED,B,NOT DIVERTED,181.0,,,1013.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3485,DEN,"Denver, CO",SMF,"Sacramento, CA",1210,,,,,,,1345,,,CANCELLED,A,NOT DIVERTED,155.0,,,909.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3479,BDL,"Hartford, CT",BNA,"Nashville, TN",1140,,,,,,,1320,,,CANCELLED,A,NOT DIVERTED,160.0,,,852.0,,,,,,2022
2022-01-13,Allegiant Air,Allegiant Air: G4,G4,20368,1818,IAG,"Niagara Falls, NY",PIE,"St. Petersburg, FL",1924,,,,,,,2213,,,CANCELLED,B,NOT DIVERTED,169.0,,,1069.0,,,,,,2022
2022-07-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2652,JFK,"New York, NY",MCO,"Orlando, FL",1610,,,,,,,1925,,,CANCELLED,C,NOT DIVERTED,195.0,,,944.0,,,,,,2022
2022-01-01,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1358,LAX,"Los Angeles, CA",ORD,"Chicago, IL",15,,,,,,,622,,,CANCELLED,B,NOT DIVERTED,247.0,,,1744.0,,,,,,2022
2022-05-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,298,DAL,"Dallas, TX",SAT,"San Antonio, TX",1900,,,,,,,2005,,,CANCELLED,B,NOT DIVERTED,65.0,,,247.0,,,,,,2022
2022-06-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2080,CLT,"Charlotte, NC",ORD,"Chicago, IL",913,,,,,,,1028,,,CANCELLED,A,NOT DIVERTED,135.0,,,599.0,,,,,,2022
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,876,BWI,"Baltimore, MD",MKE,"Milwaukee, WI",620,,,,,,,735,,,CANCELLED,A,NOT DIVERTED,135.0,,,641.0,,,,,,2022
2022-01-29,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,438,ATL,"Atlanta, GA",EWR,"Newark, NJ",1000,,,,,,,1214,,,CANCELLED,B,NOT DIVERTED,134.0,,,746.0,,,,,,2022
2022-10-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6,DAL,"Dallas, TX",MAF,"Midland/Odessa, TX",915,,,,,,,1035,,,CANCELLED,B,NOT DIVERTED,80.0,,,319.0,,,,,,2022
2022-02-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3476,AUS,"Austin, TX",SAN,"San Diego, CA",1905,,,,,,,2016,,,CANCELLED,B,NOT DIVERTED,191.0,,,1164.0,,,,,,2022
2022-05-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1462,ANC,"Anchorage, AK",MSP,"Minneapolis, MN",2205,,,,,,,621,,,CANCELLED,A,NOT DIVERTED,316.0,,,2519.0,,,,,,2022
2022-02-20,Envoy Air,Envoy Air: MQ,MQ,20398,4129,SGF,"Springfield, MO",ORD,"Chicago, IL",745,,,,,,,934,,,CANCELLED,A,NOT DIVERTED,109.0,,,438.0,,,,,,2022
2022-03-07,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2423,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",828,,,,,,,1117,,,CANCELLED,A,NOT DIVERTED,169.0,,,1025.0,,,,,,2022
2022-11-05,Envoy Air,Envoy Air: MQ,MQ,20398,3718,ORD,"Chicago, IL",ABQ,"Albuquerque, NM",814,,,,,,,1032,,,CANCELLED,B,NOT DIVERTED,198.0,,,1118.0,,,,,,2022
2022-01-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5398,IAH,"Houston, TX",DCA,"Washington, DC",1806,,,,,,,2202,,,CANCELLED,B,NOT DIVERTED,176.0,,,1208.0,,,,,,2022
2022-02-06,JetBlue Airways,JetBlue Airways: B6,B6,20409,1455,BOS,"Boston, MA",DCA,"Washington, DC",700,,,,,,,845,,,CANCELLED,A,NOT DIVERTED,105.0,,,399.0,,,,,,2022
2022-06-24,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5151,DCA,"Washington, DC",RDU,"Raleigh/Durham, NC",829,,,,,,,938,,,CANCELLED,A,NOT DIVERTED,69.0,,,227.0,,,,,,2022
2022-07-17,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5856,ABQ,"Albuquerque, NM",PHX,"Phoenix, AZ",1151,1358.0,127.0,,,,,1210,,,CANCELLED,A,NOT DIVERTED,79.0,,,328.0,,,,,,2022
2022-10-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,621,MDW,"Chicago, IL",MIA,"Miami, FL",1255,,,,,,,1655,,,CANCELLED,C,NOT DIVERTED,180.0,,,1182.0,,,,,,2022
2022-02-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1691,DAY,"Dayton, OH",ATL,"Atlanta, GA",700,,,,,,,855,,,CANCELLED,B,NOT DIVERTED,115.0,,,432.0,,,,,,2022
2022-01-04,Republic Airline,Republic Airline: YX,YX,20452,3587,EWR,"Newark, NJ",PWM,"Portland, ME",2155,,,,,,,2323,,,CANCELLED,A,NOT DIVERTED,88.0,,,284.0,,,,,,2022
2022-01-29,Republic Airline,Republic Airline: YX,YX,20452,4605,LGA,"New York, NY",ROA,"Roanoke, VA",1454,,,,,,,1642,,,CANCELLED,B,NOT DIVERTED,108.0,,,405.0,,,,,,2022
2022-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3179,CMH,"Columbus, OH",PHX,"Phoenix, AZ",525,,,,,,,800,,,CANCELLED,A,NOT DIVERTED,275.0,,,1670.0,,,,,,2022
2022-01-07,Republic Airline,Republic Airline: YX,YX,20452,5749,MCI,"Kansas City, MO",BOS,"Boston, MA",1925,,,,,,,2315,,,CANCELLED,B,NOT DIVERTED,170.0,,,1256.0,,,,,,2022
2022-01-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2566,CLT,"Charlotte, NC",PVD,"Providence, RI",2041,,,,,,,2243,,,CANCELLED,B,NOT DIVERTED,122.0,,,683.0,,,,,,2022
2022-08-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2441,CLT,"Charlotte, NC",SAT,"San Antonio, TX",2020,,,,,,,2205,,,CANCELLED,B,NOT DIVERTED,165.0,,,1095.0,,,,,,2022
2022-01-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4042,SLC,"Salt Lake City, UT",MDW,"Chicago, IL",1335,,,,,,,1735,,,CANCELLED,A,NOT DIVERTED,180.0,,,1259.0,,,,,,2022
2022-12-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2619,BWI,"Baltimore, MD",CVG,"Cincinnati, OH",745,,,,,,,925,,,CANCELLED,A,NOT DIVERTED,100.0,,,430.0,,,,,,2022
2022-09-03,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1954,DCA,"Washington, DC",IAH,"Houston, TX",2000,,,,,,,2215,,,CANCELLED,A,NOT DIVERTED,195.0,,,1208.0,,,,,,2022
2022-01-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6305,BNA,"Nashville, TN",VPS,"Valparaiso, FL",2105,,,,,,,2225,,,CANCELLED,A,NOT DIVERTED,80.0,,,389.0,,,,,,2022
2022-07-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2925,MFE,"Mission/McAllen/Edinburg, TX",DFW,"Dallas/Fort Worth, TX",1747,,,,,,,1926,,,CANCELLED,A,NOT DIVERTED,99.0,,,469.0,,,,,,2022
2022-02-24,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2605,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",515,,,,,,,735,,,CANCELLED,B,NOT DIVERTED,200.0,,,1061.0,,,,,,2022
2022-09-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1850,STT,"Charlotte Amalie, VI",ATL,"Atlanta, GA",1316,,,,,,,1706,,,CANCELLED,B,NOT DIVERTED,230.0,,,1599.0,,,,,,2022
2022-03-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1120,AMA,"Amarillo, TX",DAL,"Dallas, TX",1515,,,,,,,1620,,,CANCELLED,B,NOT DIVERTED,65.0,,,323.0,,,,,,2022
